Metadata_Plate	Metadata_Well	cell_count	Metadata_plate_map_name	Metadata_date	Metadata_clone_number	Metadata_celltype_shorthand_from_plate_graph	Metadata_treatment	Metadata_treatment_shorthand_from_plate_graph	Metadata_treatment_time	Metadata_cell_density	Metadata_time_to_adhere
218698	E02	9048	218698	20200818	Ixazomib clone 01	6	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	E03	6185	218698	20200818	Ixazomib clone 02	7	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	E04	25843	218698	20200818	Ixazomib clone 03	8	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	E05	21282	218698	20200818	Ixazomib clone 04	9	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	E06	15074	218698	20200818	Ixazomib clone 05	10	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	E07	15374	218698	20200818	WT parental	1	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	E08	9458	218698	20200818	WT clone 04	2	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	E09	6606	218698	20200818	WT clone 05	3	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	E10	4793	218698	20200818	WT clone 06	4	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	E11	4827	218698	20200818	WT clone 07	5	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	F02	10411	218698	20200818	Ixazomib clone 01	6	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	F03	8328	218698	20200818	Ixazomib clone 02	7	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	F04	26524	218698	20200818	Ixazomib clone 03	8	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	F05	21732	218698	20200818	Ixazomib clone 04	9	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	F06	13074	218698	20200818	Ixazomib clone 05	10	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	F07	14721	218698	20200818	WT parental	1	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	F08	8319	218698	20200818	WT clone 04	2	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	F09	8044	218698	20200818	WT clone 05	3	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	F10	7182	218698	20200818	WT clone 06	4	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	F11	5164	218698	20200818	WT clone 07	5	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	G02	11203	218698	20200818	Ixazomib clone 01	6	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	G03	7249	218698	20200818	Ixazomib clone 02	7	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	G04	25277	218698	20200818	Ixazomib clone 03	8	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	G05	21680	218698	20200818	Ixazomib clone 04	9	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	G06	14129	218698	20200818	Ixazomib clone 05	10	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	G07	15229	218698	20200818	WT parental	1	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	G08	8743	218698	20200818	WT clone 04	2	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	G09	7841	218698	20200818	WT clone 05	3	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	G10	6344	218698	20200818	WT clone 06	4	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218698	G11	5864	218698	20200818	WT clone 07	5	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
