plate_map_name	well_position	date	clone_number	celltype_shorthand_from_plate_graph	treatment	treatment_shorthand_from_plate_graph	treatment_time	cell_density	time_to_adhere
219959	F08	20210225	BZ001	9	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219959	F09	20210225	WT clone 05	8	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219959	F10	20210225	WT clone 04	7	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219959	F11	20210225	WT clone 03	6	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219959	G02	20210225	BZ003	11	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219959	G03	20210225	BZ004	12	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219959	G04	20210225	BZ005	13	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219959	G05	20210225	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219959	G06	20210225	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219959	G07	20210225	BZ003	11	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219959	G08	20210225	BZ004	12	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219959	G09	20210225	BZ005	13	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219959	G10	20210225	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219959	G11	20210225	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
