feature	WT parental	Clone A	Clone E
Cells_Intensity_MeanIntensity_AGP	-0.042925985471255416	0.024528652108104065	0.015168541635815146
Cells_Intensity_MeanIntensity_DNA	0.001061372755120129	-0.005257711990713602	-0.009265946895047705
Cells_Intensity_MeanIntensity_ER	-0.03201826651596866	0.0351187511104646	-0.015553564542684924
Cells_Intensity_MeanIntensity_Mito	-0.012215191734948649	-0.007807380796935298	0.017834074094486944
Cells_Intensity_MeanIntensity_RNA	0.011661115645448864	0.018824035151686524	-0.032576849063557504
Cells_Intensity_MedianIntensity_AGP	-0.025769631318944324	0.06625190571290049	-0.00520198272149087
Cells_Intensity_MedianIntensity_DNA	-0.04980882975408715	0.03330471642043638	-0.0015383378729786129
Cells_Intensity_MedianIntensity_ER	-0.045261404055964884	0.06642385949858204	-0.02376577960615105
Cells_Intensity_MedianIntensity_Mito	0.025149359584564563	-0.03895695833324951	0.028125034112537195
Cells_Intensity_MedianIntensity_RNA	0.01352801201688498	0.06033405680308102	-0.05606264751278625
Cells_Intensity_StdIntensityEdge_AGP	-0.008277961763105355	0.04659321611035087	-0.040748426360796314
Cells_Intensity_StdIntensityEdge_DNA	-0.057565034705364046	0.09014934465708521	-0.03677477264860279
Cells_Intensity_StdIntensityEdge_ER	-0.10130644856580355	0.10670211615836309	-0.011481019296985296
Cells_Intensity_StdIntensityEdge_Mito	0.006620519202278004	0.027523481734318893	-0.03720656644642388
Cells_Intensity_StdIntensityEdge_RNA	-0.0476060727907326	0.040854852813432097	0.0011728033429657184
Cells_Intensity_StdIntensity_AGP	0.0061700558834313825	-4.009700276259893e-05	-0.02137010960121146
Cells_Intensity_StdIntensity_DNA	0.019119409155231873	-0.016780162485104277	0.01174770048389683
Cells_Intensity_StdIntensity_ER	-0.049182424137371894	0.023944823640672193	0.030033884907193203
Cells_Intensity_StdIntensity_Mito	-0.02493539332223506	-0.0014172728608481352	0.014906720872950195
Cells_Intensity_StdIntensity_RNA	0.004699944628243512	-0.019479470582469526	0.014319597227308195
Cells_Intensity_UpperQuartileIntensity_AGP	-0.038119770933816216	0.007432446920850786	0.013047821719212342
Cells_Intensity_UpperQuartileIntensity_DNA	0.03826831544048235	-0.03209801949104063	-0.023517820578909054
Cells_Intensity_UpperQuartileIntensity_ER	-0.05400551618662086	0.02399634929272258	0.002309484099868235
Cells_Intensity_UpperQuartileIntensity_Mito	-0.03130426964243535	-0.01048808034669911	0.009232723499922985
Cells_Intensity_UpperQuartileIntensity_RNA	0.017643318014769746	-0.009237909051015082	-0.016479412463886393
Cells_Neighbors_AngleBetweenNeighbors_10	0.011809409208021681	-0.006994836406613605	0.001887957517993984
Cells_Neighbors_AngleBetweenNeighbors_Adjacent	0.011809409208021681	-0.006994836406613605	0.001887957517993984
Cells_Neighbors_PercentTouching_10	0.002794942256532713	0.05614435520771968	-0.043867244157632754
Cells_Neighbors_PercentTouching_Adjacent	0.05053323420500137	0.01967839493267205	-0.06255942132744927
Cells_Neighbors_SecondClosestDistance_10	0.030652623967623475	-0.000872261271579912	-0.03724659316740801
Cells_Neighbors_SecondClosestDistance_Adjacent	0.030652623967623475	-0.000872261271579912	-0.03724659316740801
Cells_RadialDistribution_FracAtD_AGP_1of4	0.008467028863510176	0.048786984667678876	-0.07862122690931193
Cells_RadialDistribution_FracAtD_AGP_2of4	0.03625323356920398	-0.021683148438435804	-0.03691249784515142
Cells_RadialDistribution_FracAtD_AGP_3of4	-0.04913539993068409	0.03708313618961734	0.0029810846216760142
Cells_RadialDistribution_FracAtD_AGP_4of4	0.0005408013069046612	-0.013111426041103753	0.031892563481404804
Cells_RadialDistribution_FracAtD_DNA_1of4	-0.03159414237625922	0.03309627938568706	0.020953003922283702
Cells_RadialDistribution_FracAtD_DNA_2of4	-0.057585110765300734	0.00037847031613037193	0.04021940331249199
Cells_RadialDistribution_FracAtD_DNA_3of4	0.09860785661084032	-0.04498091458158833	-0.03778779725002953
Cells_RadialDistribution_FracAtD_DNA_4of4	0.012253761180504552	0.006994516383422706	-0.021390723632798064
Cells_RadialDistribution_FracAtD_ER_1of4	-0.042219123927548424	0.049799701613472705	0.015475789439621294
Cells_RadialDistribution_FracAtD_ER_2of4	0.013996324459156651	-0.03390033377736653	0.037267765816881335
Cells_RadialDistribution_FracAtD_ER_3of4	-0.008161877037937458	0.011272345688362616	-0.020817856300292256
Cells_RadialDistribution_FracAtD_ER_4of4	0.003799084224759646	0.004676757746827765	-0.01612582415039756
Cells_RadialDistribution_FracAtD_Mito_1of4	0.019845829166693637	0.004848555386238783	-0.026584904473400117
Cells_RadialDistribution_FracAtD_Mito_2of4	-0.021748083285465653	-0.0424199615132739	0.0664057312100327
Cells_RadialDistribution_FracAtD_Mito_3of4	-0.04458994747121138	0.0002573602873199257	0.019395231075645298
Cells_RadialDistribution_FracAtD_Mito_4of4	0.024925901180170133	0.02284751485034501	-0.03925155449888672
Cells_RadialDistribution_FracAtD_RNA_1of4	0.018460252823644115	0.03262793650439334	-0.05155409533002973
Cells_RadialDistribution_FracAtD_RNA_2of4	0.053716360186866825	-0.028114578165036392	-0.028677229640550837
Cells_RadialDistribution_FracAtD_RNA_3of4	0.031348139480621894	0.011326303864265213	-0.04838409860336018
Cells_RadialDistribution_FracAtD_RNA_4of4	-0.045231095653277036	0.004358315097122405	0.04491727591243949
Cells_RadialDistribution_MeanFrac_AGP_2of4	0.0687083979053536	-0.02703612977015463	-0.053735603484806486
Cells_RadialDistribution_MeanFrac_AGP_3of4	0.017536551729881444	0.041299257591425755	-0.031958371416105066
Cells_RadialDistribution_MeanFrac_AGP_4of4	-0.030257301853838535	-0.007330102233229908	0.047534940283741715
Cells_RadialDistribution_MeanFrac_DNA_1of4	-0.0002998998664438014	0.011519950078412453	0.004247128288960541
Cells_RadialDistribution_MeanFrac_DNA_2of4	-0.004647875870052702	-0.0054259240940122775	0.008816121602599912
Cells_RadialDistribution_MeanFrac_DNA_3of4	0.11639282789487493	-0.02429165216136796	-0.04560810177126979
Cells_RadialDistribution_MeanFrac_DNA_4of4	-0.0045347769074067555	0.013605093815286556	-0.019055955904664867
Cells_RadialDistribution_MeanFrac_ER_2of4	0.03791341050332612	-0.04446352441230757	0.04463589555664085
Cells_RadialDistribution_MeanFrac_ER_3of4	0.051606206754258185	0.022892085542472695	-0.054315684064046146
Cells_RadialDistribution_MeanFrac_ER_4of4	-0.025173733999129685	0.01520924322763368	-0.010041484274695861
Cells_RadialDistribution_MeanFrac_Mito_1of4	0.027569730447392103	-0.006296037868742207	-0.01489004982290836
Cells_RadialDistribution_MeanFrac_Mito_2of4	-0.012880694198569518	-0.044442257286242494	0.076867618194167
Cells_RadialDistribution_MeanFrac_Mito_3of4	0.004189358666931951	0.018460846339900368	-0.01387911620923482
Cells_RadialDistribution_MeanFrac_Mito_4of4	-0.0041139121703080254	0.041574592793090843	-0.040530963028856996
Cells_RadialDistribution_MeanFrac_RNA_2of4	0.09179258550420898	-0.0401715493839136	-0.038351482631355426
Cells_RadialDistribution_MeanFrac_RNA_3of4	0.09638762492311738	0.022401866932199452	-0.08585904789300904
Cells_RadialDistribution_MeanFrac_RNA_4of4	-0.08238388667288828	0.014577394479920989	0.061494850283893725
Cells_RadialDistribution_RadialCV_AGP_2of4	-0.02812824008888096	-0.014907096925782041	0.024068481903043202
Cells_RadialDistribution_RadialCV_AGP_3of4	0.12470888333699912	-0.0249453381960128	-0.09559633637680676
Cells_RadialDistribution_RadialCV_AGP_4of4	0.11936330910898428	-0.053122473309882796	-0.09614671745109428
Cells_RadialDistribution_RadialCV_DNA_1of4	-0.044620625791612446	-0.0024975647707383927	0.04391452167573239
Cells_RadialDistribution_RadialCV_DNA_2of4	-0.02940822172974904	-0.005697166905126415	0.0332758183269833
Cells_RadialDistribution_RadialCV_DNA_3of4	-0.0173593446030595	0.03174624392544971	0.008436166517660016
Cells_RadialDistribution_RadialCV_DNA_4of4	0.0044584682348032915	0.02686094560020278	-0.027811052243625834
Cells_RadialDistribution_RadialCV_ER_1of4	0.018732233636154866	0.02328359097821213	-0.03210537779898497
Cells_RadialDistribution_RadialCV_ER_2of4	-0.030133506349635387	-0.047253571016370205	0.039900223654952854
Cells_RadialDistribution_RadialCV_ER_3of4	-0.0007988857434726826	-0.0006429277500884147	0.018558049113503238
Cells_RadialDistribution_RadialCV_ER_4of4	-0.0013732703025886139	-0.01935087838907835	0.029858634837592483
Cells_RadialDistribution_RadialCV_Mito_1of4	-0.0594207579958398	0.09312560574098615	-0.03580499186273418
Cells_RadialDistribution_RadialCV_Mito_2of4	-0.03710929093516342	0.00983435130632047	0.040829584884515734
Cells_RadialDistribution_RadialCV_Mito_3of4	0.03713929358362501	0.012765435795862956	-0.06471733029295682
Cells_RadialDistribution_RadialCV_Mito_4of4	0.012274762309831024	-0.038200215110480246	-0.0025551327261812656
Cells_RadialDistribution_RadialCV_RNA_1of4	0.017095449148027055	-0.03426448686817184	0.030795893410898806
Cells_RadialDistribution_RadialCV_RNA_2of4	-0.03480967332129925	-0.04919314407456334	0.05907511921275448
Cells_RadialDistribution_RadialCV_RNA_3of4	0.01836755251590185	-0.011698264127987856	-0.005806625646271925
Cells_RadialDistribution_RadialCV_RNA_4of4	0.05036833230433897	-0.049624947850581275	-0.01773841558320445
Cells_Texture_AngularSecondMoment_DNA_5_00	0.10208272852993405	-0.05435406671598304	0.0010055682689426911
Cells_Texture_AngularSecondMoment_DNA_5_01	0.0972794284533033	-0.04138528068470814	-0.01292901976415542
Cells_Texture_AngularSecondMoment_DNA_5_02	0.10708239731603136	-0.06302386360715213	-0.006555531857486576
Cells_Texture_AngularSecondMoment_DNA_5_03	0.09774975588066193	-0.04542074793572587	-0.005388319286718879
Cells_Texture_Contrast_AGP_10_00	-0.030575761556767896	0.04142813749669594	0.00018385315096874094
Cells_Texture_Contrast_AGP_10_03	-0.01689791914190813	0.038019929044172576	-0.004548974308393022
Cells_Texture_Contrast_AGP_5_00	-0.03113957220857571	0.0993224322243928	-0.05591654200448384
Cells_Texture_Contrast_AGP_5_01	-0.03324414774297427	0.0596864360493853	-0.028980903295950083
Cells_Texture_Contrast_AGP_5_02	-0.01029620792087946	0.06969937653608414	-0.0776205865249084
Cells_Texture_Contrast_AGP_5_03	-0.04806503244890129	0.08914871999401826	-0.04664842162846143
Cells_Texture_Contrast_DNA_10_00	-0.0026073689098657536	0.01885674822981842	-0.02754024216024982
Cells_Texture_Contrast_DNA_10_01	-0.01149000328744516	0.01584046912108166	-0.011369793940755492
Cells_Texture_Contrast_DNA_10_02	0.021234866248645387	-0.022642603733342637	-0.0002376138754594838
Cells_Texture_Contrast_DNA_10_03	0.01719455968767905	-0.025459492198510854	-0.0011493529809832026
Cells_Texture_Contrast_DNA_5_00	0.013136885221349459	0.023839458187588314	-0.03628123648216596
Cells_Texture_Contrast_DNA_5_01	0.010992816177465711	0.019992970883665286	-0.03637510285457342
Cells_Texture_Contrast_DNA_5_02	0.027539238706995244	0.02160990706314216	-0.04946188321130493
Cells_Texture_Contrast_ER_10_00	-0.08821396112063519	0.01681527778694228	0.05414285355335672
Cells_Texture_Contrast_ER_10_01	-0.04441026793317413	-0.024526780579433277	0.06393039571175711
Cells_Texture_Contrast_ER_10_02	-0.0444247127888315	-0.03566212690768778	0.07970252108231597
Cells_Texture_Contrast_ER_10_03	-0.04225846788585861	0.0009950579593649561	0.051985195686889626
Cells_Texture_Contrast_ER_5_00	-0.0777385932426168	0.02797930610468576	0.03329958096470054
Cells_Texture_Contrast_ER_5_01	-0.07700505859581383	-0.014458668249475611	0.07156357286402987
Cells_Texture_Contrast_ER_5_02	-0.03971952304435956	-0.05128836245766591	0.07636905388954292
Cells_Texture_Contrast_ER_5_03	-0.05554939753147483	-0.008330342063670691	0.05434289339487897
Cells_Texture_Contrast_Mito_10_00	-0.03350823370351817	0.0495559454514485	-0.02656176007746091
Cells_Texture_Contrast_Mito_10_01	-0.06804986688778508	-0.004587084295812355	0.07081579255501656
Cells_Texture_Contrast_Mito_10_02	-0.02541266898535233	-0.0361374644118677	0.04752940513579279
Cells_Texture_Contrast_Mito_10_03	-0.019723530393752648	0.002613215717146111	0.008248385064670303
Cells_Texture_Contrast_Mito_5_00	0.011881202000558966	0.08534051888965244	-0.12424780473011737
Cells_Texture_Contrast_Mito_5_01	-0.052871030537898996	0.04013161909903052	0.00012017492253803867
Cells_Texture_Contrast_Mito_5_02	0.014357110807930286	0.00447875012915464	-0.047199640079448414
Cells_Texture_Contrast_Mito_5_03	0.01486772620585271	0.029642905969002303	-0.0857608046572276
Cells_Texture_Contrast_RNA_10_00	0.013593421470629509	-0.03259989005843636	0.02772738102094875
Cells_Texture_Contrast_RNA_10_03	0.047005328290865414	-0.02099701342721641	0.001034317401380705
Cells_Texture_Contrast_RNA_5_00	0.05379048543543288	-0.03325820031909289	0.0004291503559532676
Cells_Texture_Contrast_RNA_5_01	0.03287202110528171	-0.05520404771410191	0.029546564082148848
Cells_Texture_Contrast_RNA_5_03	0.04747483545361153	-0.03990868186894807	0.004301170120147231
Cells_Texture_Correlation_AGP_10_00	0.026989304930833194	-0.04270404359170216	0.028418274411264287
Cells_Texture_Correlation_AGP_10_01	-0.032444564865036295	-0.03967819122295047	0.06157843528190385
Cells_Texture_Correlation_AGP_10_02	-0.009777341169860149	-0.10890236210847637	0.1277709322894541
Cells_Texture_Correlation_AGP_10_03	-0.02452776552772789	-0.05186755295175057	0.0739709069888937
Cells_Texture_Correlation_AGP_5_00	-0.015137314893919824	0.005581332685454026	-0.003831225613811784
Cells_Texture_Correlation_AGP_5_01	0.017387823353636592	-0.0495189385332194	0.026362822117430445
Cells_Texture_Correlation_AGP_5_02	-0.024142463969762055	-0.06465285448577357	0.07158213195689755
Cells_Texture_Correlation_AGP_5_03	0.03672857549907646	-0.0920725011923003	0.05397923675429802
Cells_Texture_Correlation_DNA_10_00	0.06943590398390932	-0.009640842107042842	-0.04593455035350484
Cells_Texture_Correlation_DNA_10_01	0.032251643568301624	-0.04206265797761724	0.018739512850626368
Cells_Texture_Correlation_DNA_10_02	0.046288571644450056	0.018840074991156572	-0.036742691972688625
Cells_Texture_Correlation_DNA_10_03	0.05682583840712283	-0.0364471576698149	-0.009264336857596304
Cells_Texture_Correlation_DNA_5_00	0.06366271478414673	-0.03074539482655291	-0.027304057878571243
Cells_Texture_Correlation_DNA_5_01	0.023344732102910284	-0.04435650707421882	0.021527310401059624
Cells_Texture_Correlation_DNA_5_02	0.07066473641785498	-0.01551221222484492	-0.01387075674233929
Cells_Texture_Correlation_DNA_5_03	0.0801283213646508	-0.05053301483383135	-0.023974530828080064
Cells_Texture_Correlation_ER_10_00	0.00661641570242092	-0.0025716207613810087	0.00986909343834289
Cells_Texture_Correlation_ER_10_01	-0.0009210335969153721	0.028841049928681785	-0.02237986643482534
Cells_Texture_Correlation_ER_10_02	0.039238416388979465	-0.023905465792754512	-0.009987753332347606
Cells_Texture_Correlation_ER_10_03	-0.04506560334264205	0.023567337580362824	-0.0017244642775579504
Cells_Texture_Correlation_ER_5_00	0.0006981877393801486	-0.029574034375338395	0.048222254634026775
Cells_Texture_Correlation_ER_5_01	0.03983460993426775	0.006285809415151378	-0.006432105729289809
Cells_Texture_Correlation_ER_5_02	0.031511289168747306	0.02102793921618034	-0.03497044374716523
Cells_Texture_Correlation_ER_5_03	0.015737874842666238	-0.0005171323896023128	-0.02285787982660428
Cells_Texture_Correlation_Mito_10_00	-0.029593961994546936	0.05458563197870574	-0.03133250409258942
Cells_Texture_Correlation_Mito_10_01	0.0029981471118860057	0.003017589228832071	0.006652008535550706
Cells_Texture_Correlation_Mito_10_02	-0.029625358350176045	-0.00773285253519282	0.017349006392363094
Cells_Texture_Correlation_Mito_10_03	-0.03637623795108191	0.03032171787019882	-0.00845570121873965
Cells_Texture_Correlation_Mito_5_00	-0.0786363209615493	0.04041113196925058	0.015874082350836094
Cells_Texture_Correlation_Mito_5_01	-0.047232081160254756	-0.013067016916926926	0.04965970316455055
Cells_Texture_Correlation_Mito_5_02	-0.06433044816262508	-0.04926357340181271	0.09501897397958149
