term	df	sumsq	meansq	statistic	p.value	feature	neg_log_p	comparison_tukey	estimate_tukey	conf.low_tukey	conf.high_tukey	adj.p.value_tukey	neg_log_adj_p_tukey
Metadata_clone_type	1	31.979527265925675	31.979527265925675	195.61621428343054	1.3577401521671896e-19	Nuclei_RadialDistribution_RadialCV_RNA_1of4	18.867183338507687	sensitive-resistant	-1.548697693206917	-1.7706974281183596	-1.3266979582954743	4.375388940047742e-13	12.3589833353254
Metadata_clone_type	1	16.467306481141065	16.467306481141065	188.04476340933118	3.131824765936461e-19	Nuclei_RadialDistribution_RadialCV_Mito_1of4	18.504202545884812	sensitive-resistant	-1.111327128295526	-1.2738069834724897	-0.9488472731185622	4.3798298321462426e-13	12.358542762645564
Metadata_clone_type	1	28.713137664261705	28.713137664261705	151.12503636634233	2.802020285894311e-17	Cells_Neighbors_AngleBetweenNeighbors_10	16.552528724860355	sensitive-resistant	-1.4674758344925576	-1.7068024385546363	-1.2281492304304789	4.404254738687996e-13	12.356127569716852
Metadata_clone_type	1	9.364893624898334	9.364893624898334	150.1468336448689	3.190644917939425e-17	Cells_AreaShape_Zernike_9_5	16.496121525095152	sensitive-resistant	-0.8380733988544055	-0.9751969956135492	-0.7009498020952617	4.4086956307864966e-13	12.35568988312712
Metadata_clone_type	1	18.95497586325011	18.95497586325011	145.45048048887892	6.005400861208218e-17	Cells_Correlation_Overlap_DNA_RNA	16.221457998086173	sensitive-resistant	1.1923184095466104	0.9941096248188147	1.390527194274406	4.417577414983498e-13	12.354815831044615
Metadata_clone_type	1	6.227272068101039	6.227272068101039	122.23233246235853	1.7383589005617661e-15	Nuclei_AreaShape_Eccentricity	14.759860554445375	sensitive-resistant	0.6834072029965576	0.5594776932624884	0.8073367127306267	4.490852134608758e-13	12.347671244242711
Metadata_clone_type	1	15.289027465416996	15.289027465416996	121.79145098004908	1.8609720649280484e-15	Nuclei_AreaShape_Zernike_0_0	14.730260146019505	sensitive-resistant	-1.0708300798475334	-1.2653662623304056	-0.8762938973646612	4.4930725806580085e-13	12.347456565799437
Metadata_clone_type	1	25.22007056956866	25.22007056956866	109.02356687744876	1.4494582603800235e-14	Cytoplasm_Texture_Correlation_Mito_20_00	13.838794286378409	sensitive-resistant	-1.3753200691903142	-1.6393978224828456	-1.1112423158977829	4.664046926450283e-13	12.331237088653012
Metadata_clone_type	1	11.860499443173907	11.860499443173907	108.47316482253373	1.58930752608994e-14	Nuclei_Texture_InfoMeas1_DNA_5_00	13.798792060022548	sensitive-resistant	-0.9431529347025556	-1.1247083444900432	-0.761597524915068	4.681810494844285e-13	12.32958616917614
Metadata_clone_type	1	7.334803095742398	7.334803095742398	103.89494319376772	3.46229719947751e-14	Cytoplasm_AreaShape_Zernike_8_6	13.460635655538253	sensitive-resistant	-0.7416941635072234	-0.8875809257565085	-0.5958074012579383	4.881650639276813e-13	12.311433304571297
Metadata_clone_type	1	7.4131463751322615	7.4131463751322615	101.4883017025589	5.261751110124913e-14	Cells_AreaShape_Zernike_6_0	13.278869698640237	sensitive-resistant	0.745644672840167	0.5972521029097063	0.8940372427706277	5.074829445561591e-13	12.294578548901672
Metadata_clone_type	1	10.108731778720808	10.108731778720808	97.06561989193912	1.1553830126526192e-13	Nuclei_RadialDistribution_MeanFrac_AGP_2of4	12.937274022085816	sensitive-resistant	0.870720898683419	0.69353282714158615	1.0479089702252518	5.702105454474804e-13	12.243964755130207
Metadata_clone_type	1	26.176551177125305	26.176551177125305	96.8405327377983	1.2033206994547363e-13	Nuclei_AreaShape_Zernike_4_2	12.919618612525277	sensitive-resistant	1.4011571426090645	1.1156963354951333	1.6866179497229958	5.754285936632186e-13	12.240008561351472
Metadata_clone_type	1	7.376000481064668	7.376000481064668	95.6442984225685	1.49507396053067e-13	Cells_AreaShape_Zernike_8_8	12.825337322486147	sensitive-resistant	-0.7437741835260553	-0.8962495852577903	-0.5912987817943203	6.042943923034727e-13	12.21875143587393
Metadata_clone_type	1	14.726863611998084	14.726863611998084	95.27408153772512	1.5995448131309072e-13	Nuclei_Texture_InfoMeas1_DNA_10_02	12.796003588138273	sensitive-resistant	-1.0509589767920804	-1.2668261517675803	-0.8350918018165805	6.148415110374117e-13	12.211236818781448
Metadata_clone_type	1	10.150586648881323	10.150586648881323	90.13332389132403	4.1603727062623546e-13	Nuclei_AreaShape_Zernike_2_0	12.380867761435132	sensitive-resistant	0.8725216322052419	0.6882655897593299	1.056777674651154	8.715250743307479e-13	12.059720113445751
Metadata_clone_type	1	6.699470196841814	6.699470196841814	89.45726923859844	4.72979711142415e-13	Nuclei_RadialDistribution_RadialCV_DNA_3of4	12.32515748828518	sensitive-resistant	0.7088443163086915	0.5585885068957974	0.8591001257215856	9.284795154940184e-13	12.032227673406213
Metadata_clone_type	1	23.449754425867262	23.449754425867262	84.95022344470839	1.1303414999263788e-12	Cytoplasm_RadialDistribution_FracAtD_AGP_3of4	11.946790327200365	sensitive-resistant	-1.3261717769354182	-1.614645159997659	-1.0376983938731774	1.5875079029115113e-12	11.799284104031377
Metadata_clone_type	1	12.173642685498082	12.173642685498082	81.75576009400244	2.1331731901915654e-12	Cells_RadialDistribution_RadialCV_DNA_1of4	11.67097388318578	sensitive-resistant	0.9555224756186304	0.7436522368941602	1.1673927143431004	2.588596004216015e-12	11.586935723543595
Metadata_clone_type	1	6.046605397761944	6.046605397761944	78.46074181958733	4.173872264965019e-12	Cytoplasm_AreaShape_Zernike_9_5	11.379460845991622	sensitive-resistant	-0.6734206744911726	-0.8258429601259589	-0.5209983888563863	4.62996307959429e-12	11.334422472133753
Metadata_clone_type	1	23.88686131140676	23.88686131140676	74.74605955074483	9.081999975640673e-12	Nuclei_Texture_InfoMeas2_DNA_5_00	11.041818503599897	sensitive-resistant	1.3384747283215725	1.0280872062891422	1.648862250354003	9.538037026857182e-12	11.02054099595871
Metadata_clone_type	1	10.349116877548111	10.349116877548111	71.39455125324031	1.8683589367006982e-11	Cells_AreaShape_Zernike_2_0	10.728539686321243	sensitive-resistant	0.8810129203457282	0.6719687923851452	1.0900570483063112	1.914035596684016e-11	10.718049989600091
Metadata_clone_type	1	7.196705147837447	7.196705147837447	66.7689744631503	5.226261358472445e-11	Cells_AreaShape_Zernike_7_3	10.281808875568476	sensitive-resistant	-0.7346787638742587	-0.9149383472829891	-0.5544191804655283	5.271938441353541e-11	10.278029669494577
Metadata_clone_type	1	11.699962585595129	11.699962585595129	63.67962114625741	1.0627415969228338e-10	Nuclei_RadialDistribution_MeanFrac_ER_2of4	9.973572320305298	sensitive-resistant	0.9367482019836679	0.7014000123095423	1.1720963916577936	1.0673051331622219e-10	9.971711401846404
Metadata_clone_type	1	9.690312382307727	9.690312382307727	62.98098839186876	1.2510751565247047e-10	Cytoplasm_Texture_Correlation_RNA_20_03	9.902716599912067	sensitive-resistant	0.8525100754085432	0.6371411635746347	1.0678789872424517	1.255630044383338e-10	9.901138301164263
Metadata_clone_type	1	4.171919330029908	4.171919330029908	61.132968998162234	1.935645745604684e-10	Cytoplasm_Correlation_Overlap_ER_RNA	9.713174122650972	sensitive-resistant	-0.5593692427656738	-0.7028022380855125	-0.41593624744583513	1.9402079942665296e-10	9.71215171031708
Metadata_clone_type	1	25.501107671727596	25.501107671727596	60.15111022005786	2.4479702692486035e-10	Nuclei_AreaShape_Zernike_8_0	9.61119386102798	sensitive-resistant	1.3829617042346365	1.0254612814905693	1.7404621269787037	2.4525315112100543e-10	9.610385403904496
Metadata_clone_type	1	12.272524528367674	12.272524528367674	54.928396080495446	8.849113047436227e-10	Nuclei_Texture_InfoMeas1_Mito_10_00	9.053100256749392	sensitive-resistant	-0.9593952989396893	-1.2189251733264408	-0.6998654245529379	8.853657806895399e-10	9.052877267476774
Metadata_clone_type	1	15.678208625558096	15.678208625558096	45.766703494695285	9.913857874892534e-9	Cells_Granularity_13_ER	8.003757311433727	sensitive-resistant	-1.0843733890670952	-1.4057337190064225	-0.763013059127768	9.914304821556641e-9	8.003737732567755
Metadata_clone_type	1	17.659177329656693	17.659177329656693	45.29479527344386	1.1297273758317705e-8	Cytoplasm_Granularity_3_AGP	7.94702634718623	sensitive-resistant	1.1508424304500822	0.8080115418750041	1.4936733190251603	1.1297720647895915e-8	7.9470091680115535
Metadata_clone_type	1	2.846624744466232	2.846624744466232	42.68388925101948	2.3551579808462455e-08	Cytoplasm_AreaShape_Zernike_5_3	7.6279799556652	sensitive-resistant	-0.4620571997436761	-0.6038492815442429	-0.3202651179431093	2.355202644022114e-8	7.6279717197901284
Metadata_clone_type	1	19.116769549943545	19.116769549943545	41.305034185706106	3.500809556296239e-8	Nuclei_Granularity_12_DNA	7.455831514170496	sensitive-resistant	-1.1973962235808855	-1.5709254775582602	-0.8238669696035108	3.500854317550761e-8	7.455825961328717
Metadata_clone_type	1	5.443239332324987	5.443239332324987	39.40638713514407	6.102911502852876e-8	Cytoplasm_AreaShape_Zernike_5_5	7.2144629276185865	sensitive-resistant	-0.6389389250346031	-0.8430019246545195	-0.4348759254146867	6.102956628950551e-8	7.214459716373798
Metadata_clone_type	1	10.36162723173727	10.36162723173727	39.13677841071837	6.610421580487643e-8	Cytoplasm_Texture_InfoMeas2_DNA_5_00	7.1797708424446105	sensitive-resistant	-0.8815452582711198	-1.1640594743880104	-0.5990310421542293	6.610466773970813e-8	7.179767873312759
Metadata_clone_type	1	5.384798420164976	5.384798420164976	38.45868808001569	8.090073077394506e-8	Cells_AreaShape_Zernike_8_4	7.092047555400602	sensitive-resistant	-0.6354997100804793	-0.8409498083973224	-0.43004961176363626	8.090118519543665e-8	7.0920451159641456
Metadata_clone_type	1	2.4036259629710632	2.4036259629710632	37.864952613765986	9.667663731271452e-8	Nuclei_Correlation_Overlap_Mito_RNA	7.014678463993913	sensitive-resistant	0.42458444062733824	0.2862489561525834	0.5629199251020931	9.667709377492173e-8	7.014676413461795
Metadata_clone_type	1	13.520210939777762	13.520210939777762	37.42243769169532	1.1049158422136209e-7	Nuclei_Correlation_Overlap_RNA_AGP	6.956670799493908	sensitive-resistant	1.0069835254279647	0.6769602595201878	1.3370067913357415	1.104920427374978e-7	6.956668997269641
Metadata_clone_type	1	28.694712910745643	28.694712910745643	35.771703793296595	1.8296491376783801e-7	Nuclei_Granularity_7_DNA	6.737632184684642	sensitive-resistant	1.4670049312479914	0.9752485660462658	1.958761296449717	1.8296538051298938e-7	6.737631076796901
Metadata_clone_type	1	12.931496735226192	12.931496735226192	35.19875305292664	2.1847040546297636e-7	Cytoplasm_RadialDistribution_FracAtD_Mito_4of4	6.660607385305077	sensitive-resistant	0.984815848340168	0.6520186825617287	1.3176130141186073	2.1847087516846386e-7	6.660606451584642
Metadata_clone_type	1	17.862323260815728	17.862323260815728	34.493908712129205	2.721901743754812e-7	Cells_Intensity_IntegratedIntensityEdge_AGP	6.5651275561772415	sensitive-resistant	-1.1574429768075747	-1.5525517094597676	-0.7623342441553819	2.721906489089321e-7	6.565126799033528
Metadata_clone_type	1	14.136386580013133	14.136386580013133	34.32010139312243	2.8743593261434876e-7	Nuclei_Granularity_13_DNA	6.541458941279479	sensitive-resistant	-1.0296742171682192	-1.3820562742052207	-0.6772921601312176	2.8743640811956794e-7	6.541458222826779
Metadata_clone_type	1	8.429655594613479	8.429655594613479	33.04143707622192	4.3073098233981925e-7	Cytoplasm_Granularity_2_Mito	6.365793888452666	sensitive-resistant	-0.7951252540298361	-1.072453632723501	-0.5177968753361712	4.3073146704930565e-7	6.365793399733383
Metadata_clone_type	1	3.11749644204688	3.11749644204688	30.258663539881955	1.0622861098534305e-6	Cells_AreaShape_Zernike_4_0	5.973758497194397	sensitive-resistant	0.4835413458573281	0.3073043938552006	0.6597782978594556	1.0622866127851793e-6	5.973758291580834
Metadata_clone_type	1	4.025991496721419	4.025991496721419	28.988010224039478	1.6214655340127887e-6	Nuclei_Texture_SumAverage_DNA_20_00	5.790092278287427	sensitive-resistant	0.5494991922233431	0.3448801324509566	0.7541182519957296	1.6214660417679383e-6	5.790092142289947
Metadata_clone_type	1	2.957311418425573	2.957311418425573	27.775107535932026	2.44393294819561e-6	Nuclei_Intensity_MassDisplacement_DNA	5.611910713580103	sensitive-resistant	0.4709547285906768	0.29179536274168716	0.6501140944396664	2.443933457052516e-6	5.611910623154659
Metadata_clone_type	1	21.7822528635464	21.7822528635464	26.06713556568913	4.404952035754222e-6	Nuclei_Correlation_Overlap_DNA_ER	5.356058816132904	sensitive-resistant	1.2781506033194916	0.7762431980729891	1.780058008565994	4.404952534398099e-6	5.356058766970446
Metadata_clone_type	1	16.30113268309638	16.30113268309638	25.380869664055947	5.6031410671845725e-6	Cytoplasm_Correlation_Overlap_Mito_AGP	5.251568443402748	sensitive-resistant	1.1057056349825793	0.6656835214290491	1.5457277485361096	5.6031415575086285e-6	5.251568405398168
Metadata_clone_type	1	8.47302475120709	8.47302475120709	25.077945737505463	6.235500283356676e-6	Cytoplasm_AreaShape_Zernike_3_1	5.20512869670268	sensitive-resistant	0.7971680226530238	0.47802002839415375	1.1163160169118937	6.235500769169455e-6	5.2051286628664535
Metadata_clone_type	1	10.149061426859864	10.149061426859864	19.234700124901337	5.3914688759969915e-5	Cells_AreaShape_Zernike_8_2	4.268292897553027	sensitive-resistant	0.8724560774127772	0.47362490828308423	1.27128724654247	5.391468901538854e-5	4.268292895495575
Metadata_clone_type	1	29.01083142716172	29.01083142716172	19.15803569061841	5.553376798182245e-5	Cells_Correlation_Manders_Mito_RNA	4.255442858524614	sensitive-resistant	-1.4750635094927707	-2.1507161210769397	-0.7994108979086019	5.5533768232529646e-5	4.255442856563992
Metadata_clone_type	1	0.7673918545974494	0.7673918545974494	14.195677401264824	4.092326241325158e-4	Nuclei_AreaShape_Zernike_2_2	3.38802975150935	sensitive-resistant	0.23990495846232263	0.11224655965055272	0.3675633572740925	4.092326241577071e-4	3.3880297514826156
Metadata_clone_type	1	1.8418133213486279	1.8418133213486279	13.554368662869491	5.366313786556355e-4	Cells_AreaShape_Zernike_8_0	3.270323936251186	sensitive-resistant	0.37166651598058587	0.1692704722498165	0.5740625597113552	5.366313786875354e-4	3.270323936225369
Metadata_clone_type	1	4.903552425902425	4.903552425902425	12.401155282597735	8.809892552342659e-4	Cytoplasm_Texture_InverseDifferenceMoment_ER_20_03	3.0550293883199884	sensitive-resistant	0.6064374921974085	0.26117993006354856	0.9516950543312684	8.809892553212073e-4	3.0550293882771293
Metadata_clone_type	1	3.5366148909169772	3.5366148909169772	12.307625720338802	9.175811324244396e-4	Cytoplasm_Granularity_3_RNA	3.037355525107003	sensitive-resistant	0.5150205013577357	0.22069654938853145	0.8093444533269399	9.175811325187189e-4	3.0373555250623805
Metadata_clone_type	1	6.109316170200307	6.109316170200307	11.942549772543487	0.0010763348042383764	Cells_Correlation_RWC_AGP_ER	2.9680526162009455	sensitive-resistant	0.6769037692058031	0.2841985875460481	1.069608950865558	0.0010763348043659748	2.9680526161494605
Metadata_clone_type	1	1.8314567772732464	1.8314567772732464	11.930122999793461	0.001082219432707564	Cells_AreaShape_Zernike_3_3	2.965684671991044	sensitive-resistant	-0.3706200996917107	-0.5857470086974146	-0.1554931906860069	0.0010822194328364843	2.9656846719393086
Metadata_clone_type	1	1.9890869378234926	1.9890869378234926	11.711482456454233	0.0011914488364713177	Cells_AreaShape_Zernike_9_3	2.92392460251204	sensitive-resistant	-0.38624023655849465	-0.6125169215718034	-0.15996355154518596	0.0011914488366240317	2.923924602456374
Metadata_clone_type	1	16.340488101603988	16.340488101603988	11.129138283098802	0.0015424888196846277	Cells_Correlation_Manders_Mito_AGP	2.8117779751500653	sensitive-resistant	-1.1070395691303447	-1.772344288584357	-0.4417348496763325	0.0015424888199151443	2.8117779750851626
Metadata_clone_type	1	6.146628517868047	6.146628517868047	10.600552257113117	0.0019552934220386908	Nuclei_Correlation_K_RNA_ER	2.708788060769263	sensitive-resistant	-0.6789677008813482	-1.0970608956320818	-0.26087450613061464	0.0019552934223588947	2.708788060698142
Metadata_clone_type	1	1.5142545303249704	1.5142545303249704	10.323579736330665	0.002216399967584466	Cytoplasm_AreaShape_Zernike_3_3	2.6543518648638247	sensitive-resistant	-0.33700013319637256	-0.5472826390023223	-0.12671762739042278	0.002216399967959748	2.6543518647902897
Metadata_clone_type	1	0.8260330562688017	0.8260330562688017	9.52010440320782	0.003202413811015922	Nuclei_AreaShape_Zernike_6_2	2.4945225499217276	sensitive-resistant	0.2489025496457603	0.08717026588731538	0.41063483340420526	0.003202413811582705	2.4945225498448638
Metadata_clone_type	1	1.8812234261229128	1.8812234261229128	9.000302493543414	0.004078191550929837	Nuclei_Intensity_IntegratedIntensity_Mito	2.389532379450936	sensitive-resistant	0.3756218270537781	0.12460057171827621	0.62664308238928	0.004078191551647237	2.389532379374539
Metadata_clone_type	1	7.644577240251361	7.644577240251361	7.543477613642994	0.008166155268103648	Cytoplasm_Correlation_Costes_Mito_DNA	2.0879823668279665	sensitive-resistant	-0.7571943561720809	-1.3099202295972727	-0.204468482746889	0.008166155269354824	2.087982366761426
Metadata_clone_type	1	6.015104059618593	6.015104059618593	7.167474931049922	0.009811931303899662	Cytoplasm_Correlation_Costes_RNA_DNA	2.008245501073249	sensitive-resistant	-0.6716642051437567	-1.1746518786834976	-0.16867653160401574	0.009811931305315214	2.008245501010594
Metadata_clone_type	1	3.6013696786259275	3.6013696786259275	6.785246549362822	0.011849273310234457	Nuclei_AreaShape_Zernike_8_6	1.9263082831587277	sensitive-resistant	-0.5197140809107875	-0.919723203983809	-0.11970495783776608	0.011849273311821729	1.9263082831005518
Metadata_clone_type	1	3.549554062880178	3.549554062880178	5.944381624477367	0.0180852774486362	Nuclei_Granularity_10_DNA	1.7426748242820989	sensitive-resistant	-0.5159617764098551	-0.9402416366694619	-0.09168191615024829	0.018085277450631376	1.7426748242341874
Metadata_clone_type	1	0.8069706212141254	0.8069706212141254	5.80347002990157	0.019435132693854915	Cytoplasm_Granularity_2_RNA	1.7114124898661471	sensitive-resistant	-0.24601381382162157	-0.4507543564597442	-0.04127327118349894	0.019435132695923563	1.7114124898199214
Metadata_clone_type	1	4.244859784416085	4.244859784416085	5.590239334769505	0.021686061294586875	Nuclei_AreaShape_Orientation	1.6638193190488038	sensitive-resistant	-0.5642379673783096	-1.0426866187882586	-0.08578931596836054	0.021686061296768977	1.663819319005104
Metadata_clone_type	1	7.460456912074441	7.460456912074441	5.542584922405908	0.022226214824938507	Cytoplasm_Correlation_K_ER_DNA	1.6531344923443116	sensitive-resistant	0.7480202326177969	0.11101148503580704	1.3850289801997868	0.022226214827126944	1.65313449230155
Metadata_clone_type	1	3.4963360865238324	3.4963360865238324	5.487696319722353	0.022866236299225767	Cytoplasm_Texture_InfoMeas2_Mito_5_02	1.640805312830563	sensitive-resistant	-0.5120792970715449	-0.9503378619426813	-0.07382073220040841	0.02286623630144302	1.6408053127884512
Metadata_clone_type	1	0.2974474327049416	0.2974474327049416	5.484277084585127	0.02290675226535715	Cells_Correlation_Overlap_Mito_ER	1.6400364810078207	sensitive-resistant	0.1493604949538888	0.021491786354741638	0.277229203553036	0.02290675226757599	1.6400364809657533
Metadata_clone_type	1	7.54092365746474	7.54092365746474	4.788037755623634	0.0330042882067624	Cytoplasm_Correlation_K_DNA_ER	1.4814296291056623	sensitive-resistant	-0.7520433992196565	-1.4410959581653946	-0.06299084027391832	0.03300428820931123	1.481429629072123
Metadata_clone_type	1	0.812558883116571	0.812558883116571	4.635947560641938	0.03579291388430314	Nuclei_Intensity_IntegratedIntensity_DNA	1.4462029444610396	sensitive-resistant	0.24686416555211665	0.016996955434113947	0.47673137567011936	0.03579291388693007	1.4462029444291657
Metadata_clone_type	1	2.496200702945207	2.496200702945207	4.535051670751157	0.037782426955315244	Cytoplasm_Texture_InfoMeas2_ER_10_02	1.4227101485992508	sensitive-resistant	-0.43268354801273706	-0.8400333333468012	-0.025333762678672933	0.037782426957981396	1.4227101485686044
Metadata_clone_type	1	0.4178721685846761	0.4178721685846761	4.455525705243619	0.0394346782526329	Cytoplasm_AreaShape_Zernike_8_4	1.404121698230276	sensitive-resistant	-0.1770322361714124	-0.34518000449501907	-0.008884467847805694	0.039434678255328426	1.4041216982005902
Metadata_clone_type	1	3.565905128292311	3.565905128292311	4.217140148013715	0.0448735680625698	Nuclei_Location_CenterMassIntensity_Y_AGP	1.3480093967411242	sensitive-resistant	-0.5171488031717018	-1.0220364399092086	-0.012261166434194837	0.044873568065368796	1.348009396714035
Metadata_clone_type	1	4.3832080545848076	4.3832080545848076	4.026680821935905	0.049804066203542406	Cytoplasm_Correlation_K_DNA_Mito	1.3027351982509248	sensitive-resistant	-0.5733590533809163	-1.1462095588255392	-5.08547936293402e-4	0.04980406620641209	1.302735198225901
