term	df	sumsq	meansq	statistic	p.value	feature	neg_log_p	comparison_tukey	estimate_tukey	conf.low_tukey	conf.high_tukey	adj.p.value_tukey	neg_log_adj_p_tukey
Metadata_clone_type	1	8.439503119715418	8.439503119715418	12.019334975958328	6.825857704716104e-4	Nuclei_Texture_InfoMeas1_DNA_10_02	3.1658427694855558	sensitive-resistant	0.4482639294761678	0.19283623519312604	0.7036916237592095	6.825857704468863e-4	3.1658427695012867
Metadata_clone_type	1	13.822003648157988	13.822003648157988	10.04873729471959	0.001839573936547119	Nuclei_Granularity_13_DNA	2.7352827522258276	sensitive-resistant	-0.5736683056925339	-0.9311711643942838	-0.216165446990784	0.001839573936522565	2.7352827522316243
Metadata_clone_type	1	6.911156378035615	6.911156378035615	9.753214996170952	0.002138930094185565	Cells_AreaShape_Zernike_5_3	2.6698034090729665	sensitive-resistant	0.4056492848929742	0.14905249164470125	0.6622460781412471	0.0021389300941613287	2.6698034090778875
Metadata_clone_type	1	12.690411536824472	12.690411536824472	9.459075027400772	0.002486719362971538	Nuclei_Granularity_12_DNA	2.6043732239740978	sensitive-resistant	-0.5496841417020123	-0.9027561447921758	-0.19661213861184879	0.0024867193629476425	2.6043732239782713
Metadata_clone_type	1	6.44857785084803	6.44857785084803	9.091411120078835	0.003004597454303112	Nuclei_Correlation_Overlap_DNA_ER	2.5222137050540763	sensitive-resistant	0.39183870135214316	0.13511492735971664	0.6485624753445697	0.0030045974542800558	2.522213705057409
Metadata_clone_type	1	7.94013979713537	7.94013979713537	8.717163315719755	0.0036463845623412763	Nuclei_RadialDistribution_MeanFrac_AGP_3of4	2.4381375308276394	sensitive-resistant	-0.43479989368770794	-0.725721680769011	-0.14387810660640482	0.0036463845623192492	2.4381375308302626
Metadata_clone_type	1	5.945242383574958	5.945242383574958	8.560154097037097	0.003956163104513777	Nuclei_Intensity_IntegratedIntensityEdge_ER	2.40272581163247	sensitive-resistant	0.37623581712154686	0.12220070098276298	0.6302709332603307	0.003956163104492427	2.402725811634814
Metadata_clone_type	1	6.3560081804059365	6.3560081804059365	7.503408343779008	0.006885155283341303	Cells_AreaShape_Zernike_8_8	2.162086260499611	sensitive-resistant	-0.38901610262931696	-0.6695676680738999	-0.10846453718473403	0.006885155283327671	2.162086260500471
Metadata_clone_type	1	6.720753953340744	6.720753953340744	7.392457925816916	0.007301759240865244	Cytoplasm_RadialDistribution_FracAtD_AGP_3of4	2.1365724910367287	sensitive-resistant	0.40002243845816665	0.1093764514708272	0.6906684254455061	0.0073017592408530785	2.1365724910374526
Metadata_clone_type	1	4.327876745807607	4.327876745807607	6.929879225771206	0.00934019092163021	Cytoplasm_Granularity_3_RNA	2.0296442463220448	sensitive-resistant	-0.32100573892687756	-0.5618988456586143	-0.08011263219514081	0.009340190921625746	2.029644246322252
Metadata_clone_type	1	4.437831162981514	4.437831162981514	6.867860425839924	0.009655227227333597	Cytoplasm_Correlation_Manders_AGP_Mito	2.015237501023282	sensitive-resistant	0.32505791289807895	0.08002500101456686	0.570090824781591	0.009655227227330365	2.0152375010234276
Metadata_clone_type	1	3.104172575209935	3.104172575209935	6.461348007072635	0.012012461933843595	Cytoplasm_Texture_InfoMeas2_ER_10_02	1.920367975552149	sensitive-resistant	-0.27186185984490685	-0.48314319178552323	-0.0605805279042905	0.012012461933851304	1.9203679755518703
Metadata_clone_type	1	4.348216889697419	4.348216889697419	6.311681363971549	0.013024459766611686	Nuclei_Intensity_IntegratedIntensity_DNA	1.8852402814829679	sensitive-resistant	0.32175918567186895	0.06875201510153456	0.5747663562422034	0.013024459766624585	1.8852402814825377
Metadata_clone_type	1	3.8147136483158985	3.8147136483158985	6.1192084087812395	0.014457733416388513	Cytoplasm_Texture_InfoMeas2_DNA_5_00	1.8398997873950262	sensitive-resistant	0.3013743775374622	0.06069819586693298	0.5420505592079914	0.01445773341640777	1.8398997873944478
Metadata_clone_type	1	3.6860476855262156	3.6860476855262156	6.084218355954506	0.014735447973134246	Cytoplasm_Granularity_2_Mito	1.831636656603814	sensitive-resistant	0.2962482744786483	0.05898646283648254	0.5335100861208141	0.014735447973154958	1.8316366566032036
Metadata_clone_type	1	3.5344534239591785	3.5344534239591785	5.9355527247867075	0.015978804926120332	Nuclei_Correlation_Overlap_ER_RNA	1.7964557052097472	sensitive-resistant	0.2900924903395622	0.05486920495779593	0.5253157757213285	0.015978804926148116	1.796455705208992
Metadata_clone_type	1	3.694976662877203	3.694976662877203	5.898135154442438	0.0163086414914466	Cells_AreaShape_Zernike_7_3	1.7875822141492308	sensitive-resistant	0.29660686915580636	0.055339686203348726	0.537874052108264	0.01630864149147615	1.7875822141484439
Metadata_clone_type	1	4.189200278727059	4.189200278727059	5.858294153704789	0.016667652935304342	Cytoplasm_Texture_Entropy_ER_10_00	1.7781255512824017	sensitive-resistant	-0.3158209362585319	-0.5735893732760453	-0.05805249924101852	0.016667652935335897	1.7781255512815795
Metadata_clone_type	1	4.885704302064862	4.885704302064862	5.70892873930398	0.018088680364187277	Cells_AreaShape_Zernike_8_0	1.742593115365523	sensitive-resistant	-0.34106640542027333	-0.6230579210971035	-0.05907488974344327	0.018088680364223286	1.7425931153646583
Metadata_clone_type	1	2.2696611640337743	2.2696611640337743	5.58044328266271	0.019412192183730737	Cytoplasm_Intensity_IntegratedIntensity_RNA	1.711925417752352	sensitive-resistant	0.23246408652652925	0.03806423559171582	0.42686393746134266	0.019412192183774768	1.711925417751367
Metadata_clone_type	1	4.18732893919027	4.18732893919027	5.092151916178468	0.025441525881333183	Cells_AreaShape_Zernike_7_1	1.5944568449902066	sensitive-resistant	0.31575038887697165	0.03933155720288861	0.5921692205510547	0.025441525881389815	1.5944568449892398
Metadata_clone_type	1	2.994637674703795	2.994637674703795	4.9600910995270615	0.027389252901209894	Cytoplasm_RadialDistribution_FracAtD_DNA_2of4	1.5624198138689707	sensitive-resistant	0.2670222781281686	0.030170265723209938	0.5038742905331273	0.027389252901259376	1.5624198138681862
Metadata_clone_type	1	3.640468552572346	3.640468552572346	4.948677718146775	0.027564787052363104	Cells_Granularity_13_ER	1.559645358248774	sensitive-resistant	-0.29441097581492093	-0.5558580702993593	-0.03296388133048256	0.027564787052413497	1.5596453582479801
Metadata_clone_type	1	1.6735032709664694	1.6735032709664694	4.871014768373646	0.028791078791232563	Cytoplasm_Correlation_Costes_DNA_AGP	1.5407420619610355	sensitive-resistant	0.19961291535216882	0.020942221820492102	0.37828360888384555	0.028791078791288838	1.5407420619601866
Metadata_clone_type	1	4.6392583862487	4.6392583862487	4.795835648180157	0.030032935698590536	Nuclei_RadialDistribution_MeanFrac_AGP_4of4	1.5224022137423023	sensitive-resistant	0.3323530246679296	0.03254593504155662	0.6321601142943025	0.03003293569865273	1.522402213741403
Metadata_clone_type	1	4.562819516668147	4.562819516668147	4.781838519900676	0.030270312694197336	Nuclei_RadialDistribution_MeanFrac_AGP_2of4	1.5189830927314678	sensitive-resistant	-0.3296036406362499	-0.6273654232116537	-0.03184185806084622	0.030270312694243184	1.5189830927308101
Metadata_clone_type	1	3.2327935105264016	3.2327935105264016	4.735183565849423	0.03107591214965193	Nuclei_RadialDistribution_RadialCV_RNA_1of4	1.5075761149551314	sensitive-resistant	-0.2774369731311104	-0.5293034321781178	-0.02557051408410288	0.031075912149700846	1.5075761149544478
Metadata_clone_type	1	3.558878667428831	3.558878667428831	4.08704971461204	0.04494478420691994	Cells_AreaShape_Zernike_8_2	1.3473207004064978	sensitive-resistant	-0.29109312318801545	-0.5755401471213608	-0.006646099254670024	0.04494478420691694	1.3473207004065268
Metadata_clone_type	1	3.7171828114942103	3.7171828114942103	4.0811466094024444	0.04509780808053425	Cytoplasm_Correlation_RWC_RNA_ER	1.3458445659194282	sensitive-resistant	-0.29749681116715193	-0.5884114834596939	-0.006582138874609955	0.04509780808053143	1.3458445659194553
